customer_id,signup_date,country,acquisition_channel
5480,2023-01-06,Germany,LinkedIn
5481,2022-04-13,Canada,Google Ads
5482,2022-05-05,UK,Google Ads
5483,2022-11-09,Germany,Referral
5484,2023-04-03,USA,Referral
5485,2022-08-18,Germany,Organic
5486,2023-10-20,Canada,Organic
5487,2022-07-16,USA,Organic
5488,2023-02-27,Germany,Google Ads
5489,2023-07-26,Canada,Organic
5490,2023-09-02,UK,LinkedIn
5491,2022-06-20,Canada,Google Ads
5492,2023-01-17,UK,LinkedIn
5493,2022-06-22,USA,Google Ads
5494,2023-10-25,Canada,Google Ads
5495,2023-03-29,France,Organic
5496,2022-12-16,France,LinkedIn
5497,2023-09-26,France,Google Ads
5498,2023-05-09,France,Referral
5499,2023-09-12,France,Organic
5500,2022-01-04,UK,LinkedIn
5501,2022-04-03,Canada,Google Ads
5502,2022-01-06,USA,Google Ads
5503,2022-10-15,France,Google Ads
5504,2023-09-10,France,Organic
5505,2022-05-26,USA,Referral
5506,2023-02-28,USA,Referral
5507,2023-08-31,France,Referral
5508,2023-04-02,UK,Organic
5509,2022-07-21,USA,LinkedIn
5510,2022-07-31,Canada,LinkedIn
5511,2022-01-06,Canada,Google Ads
5512,2023-09-16,UK,Google Ads
5513,2023-01-11,Germany,Organic
5514,2023-03-23,UK,Organic
5515,2022-04-16,France,Organic
5516,2023-10-13,Germany,Organic
5517,2023-02-05,France,Organic
5518,2022-04-06,Canada,LinkedIn
5519,2023-01-23,USA,Organic
5520,2023-03-28,France,LinkedIn
5521,2023-02-20,Canada,Google Ads
5522,2023-12-27,UK,Google Ads
5523,2023-05-19,France,Organic
5524,2023-03-30,Canada,Google Ads
5525,2022-10-18,USA,Organic
5526,2023-06-18,France,Google Ads
5527,2022-07-12,Canada,Google Ads
5528,2022-05-30,France,Google Ads
5529,2023-05-30,USA,Google Ads
5530,2023-01-28,France,Google Ads
5531,2022-11-12,France,Google Ads
5532,2022-03-17,Canada,Organic
5533,2023-08-22,Germany,Google Ads
5534,2022-09-27,France,Google Ads
5535,2022-08-13,Germany,Google Ads
5536,2023-06-14,UK,LinkedIn
5537,2022-04-23,France,LinkedIn
5538,2022-09-08,Germany,LinkedIn
5539,2022-08-21,UK,Google Ads
5540,2023-12-15,Canada,Google Ads
5541,2022-03-24,France,LinkedIn
5542,2022-05-05,Canada,Organic
5543,2022-06-24,UK,Google Ads
5544,2022-03-10,Canada,Referral
5545,2022-02-16,Canada,Google Ads
5546,2022-09-13,USA,Google Ads
5547,2023-12-28,UK,LinkedIn
5548,2022-01-30,Canada,Referral
5549,2022-10-08,Germany,Google Ads
5550,2022-08-25,UK,Google Ads
5551,2022-09-05,USA,Organic
5552,2023-01-03,France,Organic
5553,2023-05-10,Canada,Organic
5554,2022-01-25,Germany,Referral
5555,2023-08-09,USA,LinkedIn
5556,2023-12-19,UK,Google Ads
5557,2023-05-05,Canada,Google Ads
5558,2023-05-09,USA,Referral
5559,2022-11-10,USA,Referral
5560,2023-08-29,Germany,Google Ads
5561,2023-01-10,France,Organic
5562,2023-10-01,France,Google Ads
5563,2022-01-25,France,Google Ads
5564,2022-11-30,UK,Google Ads
5565,2022-12-21,USA,Referral
5566,2022-04-26,UK,Google Ads
5567,2022-02-17,USA,Google Ads
5568,2022-04-09,Germany,Referral
5569,2023-04-04,Germany,Referral
5570,2023-06-07,UK,Referral
5571,2023-08-20,UK,Google Ads
5572,2023-02-09,Germany,Referral
5573,2022-08-02,Canada,Referral
5574,2023-11-16,France,Google Ads
5575,2023-05-18,France,Organic
5576,2023-12-22,Germany,Referral
5577,2023-03-24,France,Google Ads
5578,2023-07-30,Canada,Organic
5579,2022-09-15,Canada,Organic
5580,2022-05-01,USA,Organic
5581,2022-02-23,UK,LinkedIn
5582,2022-11-27,France,Google Ads
5583,2022-08-29,Canada,Google Ads
5584,2023-06-14,UK,LinkedIn
5585,2023-04-28,UK,Organic
5586,2022-07-06,USA,LinkedIn
5587,2023-10-18,UK,Organic
5588,2022-09-19,UK,Google Ads
5589,2022-12-30,Germany,Referral
5590,2023-05-06,USA,Organic
5591,2023-03-07,USA,LinkedIn
5592,2022-08-27,France,Organic
5593,2022-10-31,UK,LinkedIn
5594,2022-10-25,France,Referral
5595,2022-03-17,Canada,Referral
5596,2023-12-01,UK,Organic
5597,2022-11-29,Canada,Referral
5598,2023-10-04,Germany,Google Ads
5599,2023-04-19,UK,Referral
5600,2022-10-10,France,Referral
5601,2023-08-14,France,Google Ads
5602,2022-03-13,UK,LinkedIn
5603,2022-09-20,France,Google Ads
5604,2023-12-04,UK,Referral
5605,2023-07-29,USA,Organic
5606,2022-01-12,France,Referral
5607,2022-05-21,UK,Organic
5608,2023-07-09,UK,Google Ads
5609,2022-01-17,France,Organic
5610,2022-03-04,USA,Google Ads
5611,2022-09-10,France,Google Ads
5612,2023-04-10,UK,Organic
5613,2023-01-11,USA,LinkedIn
5614,2023-06-04,Canada,Google Ads
5615,2022-03-31,Germany,Organic
5616,2023-12-21,France,Referral
5617,2023-09-22,UK,Organic
5618,2022-06-24,USA,Referral
5619,2022-03-17,USA,Referral
5620,2023-09-05,Canada,Referral
5621,2023-10-25,France,Google Ads
5622,2023-02-04,USA,Referral
5623,2022-03-12,Canada,Referral
5624,2022-06-29,UK,Google Ads
5625,2022-05-04,Canada,Google Ads
5626,2023-01-16,France,Google Ads
5627,2022-10-20,Canada,Organic
5628,2022-07-14,USA,Referral
5629,2022-08-16,USA,LinkedIn
5630,2023-03-07,Germany,Organic
5631,2023-03-12,Canada,LinkedIn
5632,2023-04-06,UK,Organic
5633,2023-09-10,France,Google Ads
5634,2022-01-21,Germany,Google Ads
5635,2022-03-05,Canada,Referral
5636,2022-06-14,UK,Referral
5637,2022-01-27,Germany,Organic
5638,2022-11-07,USA,Referral
5639,2022-10-12,France,Google Ads
5640,2023-10-22,Canada,LinkedIn
5641,2022-10-08,UK,Referral
5642,2022-06-13,USA,Google Ads
5643,2022-08-12,Germany,Referral
5644,2022-05-26,France,Organic
5645,2022-01-30,Germany,Organic
5646,2022-02-14,Germany,Referral
5647,2023-04-16,UK,Google Ads
5648,2022-02-03,USA,Google Ads
5649,2023-10-15,Canada,Referral
5650,2023-03-03,UK,LinkedIn
5651,2022-08-09,France,Google Ads
5652,2023-06-18,Germany,Google Ads
5653,2023-11-23,France,Organic
5654,2023-01-02,UK,Organic
5655,2023-07-04,UK,LinkedIn
5656,2023-08-05,Canada,Google Ads
5657,2022-04-26,Germany,Google Ads
5658,2022-08-27,UK,Google Ads
5659,2022-12-01,France,LinkedIn
5660,2023-03-17,Canada,Google Ads
5661,2022-05-28,France,Organic
5662,2022-01-09,Germany,Organic
5663,2022-10-15,Canada,Google Ads
5664,2023-01-23,Canada,Referral
5665,2022-02-19,Canada,LinkedIn
5666,2023-06-01,USA,Organic
5667,2023-09-30,Canada,Organic
5668,2023-08-10,France,Google Ads
5669,2023-11-08,France,Google Ads
5670,2022-10-05,Germany,LinkedIn
5671,2022-10-27,UK,LinkedIn
5672,2023-08-12,UK,Google Ads
5673,2023-10-11,USA,Referral
5674,2023-09-10,Canada,LinkedIn
5675,2023-08-30,USA,Google Ads
5676,2022-05-15,Germany,Organic
5677,2023-08-03,Germany,Google Ads
5678,2022-05-27,UK,LinkedIn
5679,2023-05-05,Germany,LinkedIn
5680,2023-04-23,Canada,Google Ads
5681,2022-06-08,France,LinkedIn
5682,2023-01-19,Germany,LinkedIn
5683,2022-06-12,USA,Organic
5684,2023-03-17,Canada,Google Ads
5685,2022-07-08,Germany,LinkedIn
5686,2023-02-19,Germany,LinkedIn
5687,2022-12-05,Canada,Referral
5688,2023-08-30,Germany,Organic
5689,2022-06-30,France,Google Ads
5690,2022-10-15,UK,Google Ads
5691,2022-07-06,Canada,Referral
5692,2022-05-18,USA,Google Ads
5693,2022-05-10,Germany,Organic
5694,2022-07-13,UK,LinkedIn
5695,2022-11-12,USA,Referral
5696,2022-05-24,USA,Organic
5697,2022-01-16,France,Referral
5698,2022-10-29,UK,Referral
5699,2023-02-27,Canada,Google Ads
5700,2022-09-02,UK,Google Ads
5701,2022-04-17,UK,Google Ads
5702,2022-03-29,USA,LinkedIn
5703,2022-05-09,France,Referral
5704,2022-12-07,France,Google Ads
5705,2022-01-04,UK,Referral
5706,2022-11-23,UK,Google Ads
5707,2023-02-14,Germany,Organic
5708,2022-11-02,USA,Google Ads
5709,2023-08-30,Canada,Organic
5710,2023-12-22,Canada,Referral
5711,2022-08-13,France,LinkedIn
5712,2022-12-14,USA,Google Ads
5713,2022-11-17,France,Organic
5714,2023-07-13,Canada,Google Ads
5715,2022-06-30,UK,Referral
5716,2023-09-10,USA,Organic
5717,2023-12-12,USA,Organic
5718,2023-01-21,Germany,Referral
5719,2023-09-10,UK,Organic
5720,2022-04-18,UK,LinkedIn
5721,2023-06-15,France,Google Ads
5722,2023-02-14,USA,Referral
5723,2022-10-23,France,Google Ads
5724,2022-06-20,UK,Google Ads
5725,2022-11-27,Germany,LinkedIn
5726,2023-05-08,USA,Referral
5727,2022-07-14,UK,Google Ads
5728,2022-01-12,Germany,Organic
5729,2022-07-14,Canada,Google Ads
5730,2023-05-05,UK,Organic
5731,2022-07-01,Canada,Organic
5732,2023-10-18,France,Organic
5733,2022-11-12,Canada,Organic
5734,2023-11-25,UK,Google Ads
5735,2022-01-30,Canada,Referral
5736,2023-08-19,USA,Google Ads
5737,2023-11-09,UK,Google Ads
5738,2022-04-06,Germany,LinkedIn
5739,2023-01-16,Canada,Google Ads
5740,2023-03-20,USA,Organic
5741,2022-10-25,France,Organic
5742,2022-12-27,France,Google Ads
5743,2023-01-09,Canada,Referral
5744,2023-07-08,France,Referral
5745,2022-10-30,Germany,Organic
5746,2023-02-25,UK,LinkedIn
5747,2022-09-03,USA,Google Ads
5748,2023-12-21,Canada,Referral
5749,2022-08-25,France,Referral
5750,2023-06-18,UK,Organic
5751,2022-07-04,Germany,Google Ads
5752,2023-04-13,France,Google Ads
5753,2022-12-29,France,Organic
5754,2022-10-10,USA,Organic
5755,2023-07-07,Germany,Organic
5756,2022-12-02,Germany,Referral
5757,2022-06-11,Canada,LinkedIn
5758,2022-06-09,USA,Referral
5759,2023-04-19,Canada,Google Ads
5760,2023-08-24,USA,Referral
5761,2022-11-18,Germany,Google Ads
5762,2022-01-12,USA,Google Ads
5763,2023-02-28,USA,Organic
5764,2022-03-14,USA,Google Ads
5765,2023-08-11,UK,Organic
5766,2022-07-20,UK,Google Ads
5767,2023-06-06,Germany,Google Ads
5768,2023-05-20,USA,LinkedIn
5769,2023-11-19,Germany,LinkedIn
5770,2022-02-08,UK,Referral
5771,2022-03-01,USA,Organic
5772,2023-08-01,Canada,Google Ads
5773,2022-11-17,UK,Organic
5774,2023-03-11,UK,Google Ads
5775,2023-09-28,UK,Organic
5776,2023-11-07,USA,Referral
5777,2023-02-12,France,Organic
5778,2023-01-21,Canada,LinkedIn
5779,2023-11-02,Canada,Google Ads
5780,2023-07-23,Germany,Organic
5781,2022-03-19,USA,Google Ads
5782,2022-07-13,UK,Google Ads
5783,2022-10-12,France,Organic
5784,2023-06-11,USA,Google Ads
5785,2023-06-08,USA,Google Ads
5786,2023-09-05,France,Referral
5787,2022-06-05,UK,Organic
5788,2022-12-06,USA,Google Ads
5789,2022-05-05,Canada,Referral
5790,2022-10-07,Canada,LinkedIn
5791,2023-09-14,France,Organic
5792,2023-10-20,UK,Organic
5793,2023-12-29,France,LinkedIn
5794,2023-11-05,USA,LinkedIn
5795,2022-05-08,Canada,Referral
5796,2022-11-10,Germany,Google Ads
5797,2022-11-28,France,LinkedIn
5798,2022-05-30,Germany,Organic
5799,2023-03-30,Germany,LinkedIn
5800,2022-02-05,Canada,Google Ads
5801,2023-11-16,France,Referral
5802,2023-02-24,Germany,LinkedIn
5803,2022-01-22,USA,LinkedIn
5804,2022-07-25,UK,LinkedIn
5805,2023-10-01,UK,Referral
5806,2022-12-22,Canada,Google Ads
5807,2023-03-16,France,Organic
5808,2023-12-30,France,LinkedIn
5809,2022-04-06,UK,Google Ads
5810,2022-06-13,USA,Google Ads
5811,2022-05-28,UK,Organic
5812,2023-06-14,UK,Organic
5813,2022-10-21,France,Referral
5814,2022-07-14,Germany,Google Ads
5815,2023-10-25,USA,Google Ads
5816,2023-04-25,France,Google Ads
5817,2022-05-03,UK,LinkedIn
5818,2023-02-04,Germany,Referral
5819,2023-11-30,USA,LinkedIn
5820,2023-03-28,Canada,LinkedIn
5821,2023-10-23,USA,Google Ads
5822,2022-04-14,USA,Google Ads
5823,2023-04-07,UK,Google Ads
5824,2023-12-19,UK,Google Ads
5825,2023-12-11,Canada,Google Ads
5826,2023-01-31,Canada,LinkedIn
5827,2022-12-03,Canada,Organic
5828,2023-08-22,France,LinkedIn
5829,2022-05-22,France,Organic
5830,2022-11-13,UK,LinkedIn
5831,2023-12-12,UK,LinkedIn
5832,2023-07-12,Canada,Google Ads
5833,2023-06-11,France,Organic
5834,2023-07-10,Germany,Google Ads
5835,2023-02-05,France,Google Ads
5836,2023-11-12,UK,Google Ads
5837,2022-11-06,France,Organic
5838,2023-05-10,UK,Organic
5839,2023-07-10,Canada,LinkedIn
5840,2023-09-02,Canada,LinkedIn
5841,2022-04-19,Canada,Referral
5842,2023-01-07,Germany,Organic
5843,2023-09-08,Germany,LinkedIn
5844,2022-07-25,UK,Organic
5845,2022-02-12,USA,Google Ads
5846,2022-09-02,Germany,Google Ads
5847,2022-10-14,UK,Organic
5848,2022-12-21,France,Google Ads
5849,2023-04-21,Canada,Organic
5850,2022-03-24,Canada,Referral
5851,2022-04-20,Canada,Organic
5852,2022-07-09,UK,Google Ads
5853,2022-09-08,Canada,LinkedIn
5854,2023-12-25,Germany,Referral
5855,2022-10-18,France,LinkedIn
5856,2023-10-07,Canada,Referral
5857,2022-07-20,UK,Organic
5858,2022-11-22,France,LinkedIn
5859,2023-05-26,Canada,Google Ads
5860,2023-02-13,USA,Organic
5861,2023-08-30,Canada,Google Ads
5862,2023-05-23,Germany,Google Ads
5863,2024-01-01,France,Google Ads
5864,2023-08-24,Germany,Organic
5865,2022-03-13,USA,Google Ads
5866,2022-09-04,USA,Google Ads
5867,2023-10-03,Germany,Organic
5868,2023-12-25,France,Organic
5869,2023-08-31,USA,Google Ads
5870,2023-08-10,USA,LinkedIn
5871,2023-07-20,Canada,Organic
5872,2022-12-10,UK,Google Ads
5873,2022-02-23,USA,Organic
5874,2023-12-31,France,Referral
5875,2023-06-12,France,LinkedIn
5876,2023-09-03,Canada,Referral
5877,2023-06-16,France,LinkedIn
5878,2023-07-12,Canada,Google Ads
5879,2022-07-12,USA,LinkedIn
5880,2022-02-27,USA,Google Ads
5881,2023-03-13,USA,Referral
5882,2022-04-21,USA,Google Ads
5883,2022-05-09,UK,Organic
5884,2023-12-07,UK,Google Ads
5885,2022-11-22,USA,Referral
5886,2022-01-08,France,Referral
5887,2022-01-29,Canada,LinkedIn
5888,2022-04-22,Germany,Referral
5889,2023-11-04,Canada,LinkedIn
5890,2022-05-11,Germany,Google Ads
5891,2022-07-07,Germany,Google Ads
5892,2023-11-06,USA,Referral
5893,2023-12-10,Germany,Organic
5894,2023-04-20,USA,Google Ads
5895,2022-12-30,UK,Google Ads
5896,2022-07-23,France,Google Ads
5897,2022-07-31,Germany,LinkedIn
5898,2023-09-13,France,Google Ads
5899,2022-10-03,USA,Organic
5900,2022-03-14,Germany,Google Ads
5901,2023-11-10,Canada,Google Ads
5902,2022-08-31,UK,Google Ads
5903,2022-04-12,UK,LinkedIn
5904,2023-11-16,Germany,LinkedIn
5905,2022-06-20,UK,Google Ads
5906,2023-10-15,Canada,Organic
5907,2022-07-07,France,Google Ads
5908,2023-03-17,Canada,LinkedIn
5909,2022-03-27,UK,Referral
5910,2023-04-21,France,Google Ads
5911,2022-02-21,Canada,Organic
5912,2022-04-21,USA,Organic
5913,2022-02-12,USA,Google Ads
5914,2022-07-30,France,Referral
5915,2022-07-19,France,Google Ads
5916,2023-09-19,France,LinkedIn
5917,2022-01-26,USA,Google Ads
5918,2022-10-26,Canada,Organic
5919,2022-03-18,France,Google Ads
5920,2022-05-17,USA,Google Ads
5921,2022-01-20,France,Google Ads
5922,2023-03-16,France,Google Ads
5923,2022-07-30,France,Referral
5924,2023-07-05,USA,Google Ads
5925,2023-03-11,Canada,LinkedIn
5926,2022-07-26,USA,Google Ads
5927,2023-03-15,USA,LinkedIn
5928,2023-10-28,France,Referral
5929,2022-02-11,Germany,Organic
5930,2023-02-15,Germany,Organic
5931,2023-06-07,Germany,Organic
5932,2023-09-02,USA,LinkedIn
5933,2023-03-03,France,Google Ads
5934,2022-10-02,Germany,LinkedIn
5935,2023-03-24,UK,Organic
5936,2023-01-04,UK,Google Ads
5937,2022-08-08,UK,Referral
5938,2023-07-31,Canada,Google Ads
5939,2022-08-20,France,Referral
5940,2022-11-24,USA,Referral
5941,2023-03-19,USA,Referral
5942,2022-02-21,France,Referral
5943,2023-01-11,Canada,Organic
5944,2022-09-20,France,Referral
5945,2022-09-24,Canada,Organic
5946,2022-12-25,Germany,Google Ads
5947,2022-11-13,Germany,Referral
5948,2022-11-20,Canada,Referral
5949,2023-10-28,France,Google Ads
5950,2023-10-14,Germany,Google Ads
5951,2023-07-17,France,Referral
5952,2023-09-21,Germany,Referral
5953,2023-02-25,France,LinkedIn
5954,2022-02-15,France,Google Ads
5955,2023-08-23,UK,Google Ads
5956,2023-12-21,Canada,LinkedIn
5957,2022-09-26,USA,Google Ads
5958,2023-08-24,Canada,Google Ads
5959,2023-01-16,France,Google Ads
5960,2022-04-28,France,Google Ads
5961,2023-07-20,Canada,Google Ads
5962,2022-04-26,France,Google Ads
5963,2023-09-22,Germany,Google Ads
5964,2022-09-17,France,LinkedIn
5965,2022-03-16,Canada,Google Ads
5966,2023-04-25,Canada,Referral
5967,2022-11-01,Canada,Organic
5968,2022-01-07,UK,LinkedIn
5969,2023-01-01,UK,Google Ads
5970,2023-09-26,UK,Organic
5971,2023-06-07,UK,Google Ads
5972,2022-12-14,UK,Google Ads
5973,2023-03-14,UK,Organic
5974,2022-08-03,UK,Organic
5975,2023-03-05,Canada,Referral
5976,2023-05-13,USA,LinkedIn
5977,2023-06-24,UK,LinkedIn
5978,2023-01-02,Canada,Google Ads
5979,2022-11-09,USA,Google Ads
5980,2023-06-22,UK,Referral
5981,2022-02-23,USA,Organic
5982,2023-06-25,USA,Google Ads
5983,2023-04-12,Germany,LinkedIn
5984,2022-06-13,France,Google Ads
5985,2022-11-30,Germany,Referral
5986,2023-07-01,USA,LinkedIn
5987,2022-12-14,Canada,LinkedIn
5988,2022-09-30,UK,Google Ads
5989,2023-12-21,France,Referral
5990,2023-02-18,UK,Referral
5991,2023-05-15,Canada,Google Ads
5992,2022-04-03,France,Google Ads
5993,2023-11-16,Germany,LinkedIn
5994,2022-03-20,USA,Referral
5995,2023-09-14,Canada,Google Ads
5996,2022-08-05,USA,Referral
5997,2022-12-24,USA,Organic
5998,2023-09-10,UK,Google Ads
5999,2023-05-22,Canada,LinkedIn
6000,2023-07-13,USA,Google Ads
6001,2022-06-30,Germany,Google Ads
6002,2023-07-30,France,Google Ads
6003,2022-09-03,Canada,Referral
6004,2022-09-01,UK,Organic
6005,2023-05-21,Canada,Google Ads
6006,2023-02-26,UK,LinkedIn
6007,2022-11-16,France,Referral
6008,2022-03-28,Germany,Google Ads
6009,2022-08-05,USA,Referral
6010,2023-05-05,Canada,LinkedIn
6011,2023-06-03,UK,Organic
6012,2022-10-05,France,Organic
6013,2023-12-23,USA,Google Ads
6014,2022-06-18,France,LinkedIn
6015,2022-11-26,Germany,Google Ads
6016,2023-10-12,USA,LinkedIn
6017,2023-03-17,USA,Organic
6018,2023-01-26,USA,Google Ads
6019,2023-05-11,UK,Referral
6020,2023-01-16,USA,LinkedIn
6021,2022-11-02,France,LinkedIn
6022,2023-11-04,UK,Google Ads
6023,2023-05-28,USA,Organic
6024,2022-07-07,France,LinkedIn
6025,2023-05-31,France,Google Ads
6026,2023-10-06,Canada,Google Ads
6027,2023-03-03,France,LinkedIn
6028,2023-05-17,Germany,Google Ads
6029,2023-12-31,USA,Google Ads
6030,2022-09-17,USA,Referral
6031,2023-05-28,USA,LinkedIn
6032,2022-03-12,France,LinkedIn
6033,2023-04-23,France,Google Ads
6034,2022-06-27,USA,LinkedIn
6035,2023-04-02,UK,Organic
6036,2022-07-08,UK,Google Ads
6037,2022-10-18,Germany,LinkedIn
6038,2023-06-04,Canada,Organic
6039,2022-10-19,Germany,LinkedIn
6040,2023-09-27,USA,LinkedIn
6041,2022-10-10,USA,Google Ads
6042,2023-06-28,USA,Referral
6043,2023-01-12,Canada,Referral
6044,2023-10-20,France,LinkedIn
6045,2022-06-05,Canada,Organic
6046,2023-05-23,Germany,Google Ads
6047,2023-02-17,France,Google Ads
6048,2023-06-12,France,Google Ads
6049,2022-12-21,Germany,LinkedIn
6050,2023-07-13,France,Google Ads
6051,2022-07-06,UK,LinkedIn
6052,2022-01-31,Germany,Google Ads
6053,2022-09-17,Germany,Referral
6054,2023-02-25,UK,Google Ads
6055,2023-06-13,Canada,Organic
6056,2023-07-05,Canada,Referral
6057,2022-10-31,Canada,Organic
6058,2022-02-08,France,Referral
6059,2023-05-04,UK,Google Ads
6060,2023-10-06,Germany,Google Ads
6061,2023-06-26,Germany,Organic
6062,2023-11-01,Germany,LinkedIn
6063,2022-10-05,France,Google Ads
6064,2022-07-22,France,LinkedIn
6065,2022-03-07,Canada,Referral
6066,2022-04-18,France,Google Ads
6067,2022-09-25,Canada,Google Ads
6068,2022-08-10,Canada,Organic
6069,2023-06-14,Germany,Google Ads
6070,2022-03-31,France,Google Ads
6071,2023-11-24,Canada,Google Ads
6072,2022-09-12,UK,Google Ads
6073,2023-03-31,UK,Referral
6074,2022-09-10,France,Google Ads
6075,2022-09-14,Germany,Google Ads
6076,2023-01-18,Germany,Organic
6077,2023-03-18,Canada,Google Ads
6078,2023-08-22,France,Google Ads
6079,2022-03-31,UK,Referral
6080,2023-01-25,Canada,Referral
6081,2023-08-05,Canada,Organic
6082,2022-02-13,USA,Google Ads
6083,2023-12-13,France,Organic
6084,2023-10-26,Canada,LinkedIn
6085,2023-08-21,UK,LinkedIn
6086,2022-01-19,USA,Google Ads
6087,2022-04-11,UK,Google Ads
6088,2023-08-30,Germany,Referral
6089,2022-12-23,USA,Organic
6090,2023-06-26,USA,Referral
6091,2022-02-02,Canada,Google Ads
6092,2022-08-17,Germany,Google Ads
6093,2023-06-08,Canada,LinkedIn
6094,2023-09-22,France,LinkedIn
6095,2022-06-04,UK,Google Ads
6096,2023-02-27,UK,Google Ads
6097,2022-09-03,Canada,Referral
6098,2023-02-09,UK,Referral
6099,2023-06-25,UK,LinkedIn
6100,2022-06-10,France,Organic
6101,2023-12-03,Germany,LinkedIn
6102,2022-04-27,USA,Google Ads
6103,2022-09-28,Canada,LinkedIn
6104,2023-11-23,Canada,Organic
6105,2023-05-02,France,Organic
6106,2022-06-21,France,Organic
6107,2022-10-01,USA,Google Ads
6108,2022-09-16,Germany,LinkedIn
6109,2022-05-15,Canada,Organic
6110,2023-11-14,France,LinkedIn
6111,2023-12-23,Canada,Google Ads
6112,2023-02-26,UK,Organic
6113,2023-02-25,Canada,Referral
6114,2022-07-05,Germany,Google Ads
6115,2022-12-30,Germany,Google Ads
6116,2023-08-30,Canada,LinkedIn
6117,2023-01-13,UK,Referral
6118,2023-06-07,Germany,Google Ads
6119,2023-08-03,France,LinkedIn
6120,2023-12-23,Canada,LinkedIn
6121,2022-07-15,UK,LinkedIn
6122,2022-04-08,France,Google Ads
6123,2023-08-28,Canada,LinkedIn
6124,2022-01-22,UK,Google Ads
6125,2023-03-26,France,Google Ads
6126,2022-06-21,Germany,Google Ads
6127,2023-01-18,Canada,Organic
6128,2022-05-14,Canada,Google Ads
6129,2023-03-02,Germany,Google Ads
6130,2022-01-25,USA,Google Ads
6131,2023-05-18,France,Referral
6132,2022-07-04,Germany,Organic
6133,2022-03-26,Canada,Organic
6134,2023-07-21,France,Google Ads
6135,2022-05-24,France,Google Ads
6136,2023-11-10,USA,Google Ads
6137,2023-02-16,Canada,LinkedIn
6138,2022-08-12,UK,Google Ads
6139,2022-08-08,USA,Google Ads
6140,2022-06-28,USA,Referral
6141,2023-09-23,UK,Google Ads
6142,2023-03-09,UK,Google Ads
6143,2022-09-22,USA,Google Ads
6144,2023-03-05,France,Google Ads
6145,2023-10-24,Germany,Referral
6146,2023-02-20,Germany,Organic
6147,2023-03-29,USA,Google Ads
6148,2023-12-28,France,Google Ads
6149,2022-07-16,UK,Organic
6150,2023-07-08,USA,Organic
6151,2022-02-22,Canada,Google Ads
6152,2023-04-25,France,LinkedIn
6153,2023-03-19,Canada,Google Ads
6154,2022-11-26,Canada,LinkedIn
6155,2022-09-08,USA,Organic
6156,2022-05-03,France,Referral
6157,2023-01-22,Canada,Referral
6158,2022-12-05,France,Google Ads
6159,2022-12-14,Germany,LinkedIn
6160,2022-01-29,Canada,Referral
6161,2022-02-04,Canada,LinkedIn
6162,2023-06-02,France,Google Ads
6163,2023-01-31,Germany,Referral
6164,2023-09-15,Canada,Referral
