customer_id,signup_date,country,acquisition_channel,revenue_each_customer,unsolved_issues,plan_type,monthly_fee,start_date,churn_date,churned,risk_score
6564,2023-09-08,UK,Referral,629.79,0.0,Basic,29.99,2023-09-08,,False,medium
6565,2023-06-03,USA,LinkedIn,629.79,0.0,Pro,59.99,2023-06-03,,False,medium
6566,2022-10-10,Canada,Google Ads,629.79,0.0,Premium,99.99,2022-10-10,2023-12-29,True,medium
6567,2022-01-01,UK,LinkedIn,629.79,0.0,Basic,29.99,2022-01-01,,False,medium
6568,2024-01-01,France,Organic,629.79,0.0,Basic,29.99,2024-01-01,2025-06-30,True,medium
6569,2023-04-09,Germany,LinkedIn,629.79,1.0,Pro,59.99,2023-04-09,,False,medium
6570,2022-08-18,UK,Google Ads,629.79,1.0,Pro,59.99,2022-08-18,,False,medium
6571,2022-06-21,Canada,Google Ads,629.79,0.0,Premium,99.99,2022-06-21,2023-09-19,True,medium
6572,2022-03-28,Canada,Google Ads,629.79,0.0,Premium,99.99,2022-03-28,,False,medium
6573,2023-07-07,USA,Google Ads,629.79,0.0,Premium,99.99,2023-07-07,,False,medium
6574,2022-05-03,France,Organic,629.79,0.0,Premium,99.99,2022-05-03,,False,medium
6575,2022-10-25,UK,LinkedIn,629.79,0.0,Premium,99.99,2022-10-25,,False,medium
6576,2023-11-21,France,Google Ads,629.79,1.0,Pro,59.99,2023-11-21,,False,medium
6577,2023-07-29,USA,Organic,629.79,1.0,Basic,29.99,2023-07-29,2025-02-12,True,medium
6578,2023-04-29,Germany,LinkedIn,629.79,1.0,Pro,59.99,2023-04-29,,False,medium
6579,2022-06-14,France,Google Ads,629.79,1.0,Basic,29.99,2022-06-14,,False,medium
6580,2023-11-30,USA,Google Ads,629.79,0.0,Premium,99.99,2023-11-30,,False,medium
6581,2023-01-18,UK,Google Ads,629.79,0.0,Pro,59.99,2023-01-18,,False,medium
6582,2022-07-28,Germany,Organic,629.79,0.0,Basic,29.99,2022-07-28,,False,medium
6583,2023-03-08,Canada,Referral,629.79,0.0,Basic,29.99,2023-03-08,2023-06-30,True,medium
6584,2023-01-24,USA,Organic,629.79,0.0,Basic,29.99,2023-01-24,,False,medium
6585,2023-07-14,Canada,Google Ads,209.92999999999998,0.0,Premium,99.99,2023-07-14,,False,high
6586,2022-08-12,Germany,Organic,209.92999999999998,1.0,Basic,29.99,2022-08-12,,False,high
6587,2022-01-03,USA,Google Ads,209.92999999999998,1.0,Basic,29.99,2022-01-03,2022-05-04,True,high
6588,2023-01-07,USA,Organic,209.92999999999998,1.0,Basic,29.99,2023-01-07,,False,high
6589,2023-11-18,Germany,Organic,209.92999999999998,1.0,Pro,59.99,2023-11-18,,False,high
6590,2023-03-22,UK,Google Ads,209.92999999999998,1.0,Basic,29.99,2023-03-22,,False,high
6591,2023-09-03,USA,LinkedIn,209.92999999999998,1.0,Basic,29.99,2023-09-03,,False,high
6592,2022-04-26,Germany,LinkedIn,719.76,0.0,Basic,29.99,2022-04-26,2022-09-04,True,medium
6593,2022-09-27,France,Organic,719.76,1.0,Premium,99.99,2022-09-27,,False,medium
6594,2023-03-23,Canada,Google Ads,719.76,1.0,Basic,29.99,2023-03-23,,False,medium
6595,2023-01-03,USA,Referral,719.76,0.0,Basic,29.99,2023-01-03,2024-08-03,True,medium
6596,2022-09-10,France,Organic,719.76,0.0,Pro,59.99,2022-09-10,,False,medium
6597,2022-11-13,USA,LinkedIn,719.76,0.0,Premium,99.99,2022-11-13,,False,medium
6598,2023-02-19,UK,Google Ads,719.76,0.0,Pro,59.99,2023-02-19,,False,medium
6599,2022-04-05,Germany,Organic,719.76,1.0,Premium,99.99,2022-04-05,2023-10-23,True,medium
6600,2022-01-24,USA,Google Ads,719.76,0.0,Basic,29.99,2022-01-24,,False,medium
6601,2023-09-20,Germany,LinkedIn,719.76,0.0,Basic,29.99,2023-09-20,2024-02-08,True,medium
6602,2023-10-25,USA,Google Ads,719.76,0.0,Basic,29.99,2023-10-25,,False,medium
6603,2022-02-19,UK,Google Ads,719.76,0.0,Premium,99.99,2022-02-19,,False,medium
6604,2023-05-17,UK,Referral,719.76,0.0,Basic,29.99,2023-05-17,,False,medium
6605,2023-12-19,France,Referral,719.76,0.0,Premium,99.99,2023-12-19,2024-11-04,True,medium
6606,2023-05-13,UK,Referral,719.76,0.0,Basic,29.99,2023-05-13,2024-07-01,True,medium
6607,2022-12-01,Germany,Referral,719.76,0.0,Basic,29.99,2022-12-01,,False,medium
6608,2022-03-20,UK,Google Ads,719.76,0.0,Basic,29.99,2022-03-20,,False,medium
6609,2023-08-05,USA,Google Ads,719.76,2.0,Pro,59.99,2023-08-05,,False,medium
6610,2022-01-27,UK,LinkedIn,719.76,2.0,Premium,99.99,2022-01-27,,False,medium
6611,2022-09-28,Germany,Google Ads,719.76,2.0,Pro,59.99,2022-09-28,,False,medium
6612,2023-07-16,USA,Referral,719.76,1.0,Basic,29.99,2023-07-16,2024-11-03,True,medium
6613,2022-09-04,France,LinkedIn,719.76,0.0,Basic,29.99,2022-09-04,,False,medium
6614,2023-08-14,France,Organic,719.76,0.0,Basic,29.99,2023-08-14,,False,medium
6615,2023-01-22,France,LinkedIn,719.76,1.0,Basic,29.99,2023-01-22,,False,medium
6616,2023-12-03,USA,Google Ads,899.91,1.0,Basic,29.99,2023-12-03,,False,medium
6617,2023-07-13,France,Organic,899.91,0.0,Pro,59.99,2023-07-13,,False,medium
6618,2022-12-27,UK,Organic,899.91,0.0,Basic,29.99,2022-12-27,,False,medium
6619,2023-05-03,USA,Referral,899.91,1.0,Basic,29.99,2023-05-03,,False,medium
6620,2022-12-18,USA,Organic,899.91,0.0,Basic,29.99,2022-12-18,,False,medium
6621,2023-12-02,USA,Referral,899.91,0.0,Premium,99.99,2023-12-02,,False,medium
6622,2022-09-13,Canada,Referral,899.91,0.0,Basic,29.99,2022-09-13,2024-03-23,True,medium
6623,2022-08-10,Germany,Google Ads,899.91,0.0,Premium,99.99,2022-08-10,,False,medium
6624,2022-01-01,Canada,LinkedIn,899.91,0.0,Basic,29.99,2022-01-01,,False,medium
6625,2023-06-30,Canada,Google Ads,899.91,0.0,Basic,29.99,2023-06-30,,False,medium
6626,2023-03-22,Canada,Google Ads,899.91,0.0,Basic,29.99,2023-03-22,,False,medium
6627,2022-03-20,Germany,Google Ads,899.91,0.0,Basic,29.99,2022-03-20,,False,medium
6628,2022-08-24,Canada,Google Ads,899.91,0.0,Pro,59.99,2022-08-24,,False,medium
6629,2022-11-30,France,Google Ads,899.91,0.0,Pro,59.99,2022-11-30,2024-05-18,True,medium
6630,2022-12-15,USA,Referral,899.91,0.0,Basic,29.99,2022-12-15,,False,medium
6631,2022-04-08,USA,Google Ads,899.91,0.0,Basic,29.99,2022-04-08,,False,medium
6632,2022-03-23,UK,Organic,899.91,0.0,Pro,59.99,2022-03-23,,False,medium
6633,2023-05-17,France,Google Ads,899.91,0.0,Pro,59.99,2023-05-17,2024-11-19,True,medium
6634,2023-04-22,Germany,Referral,149.95,0.0,Pro,59.99,2023-04-22,,False,high
6635,2023-12-05,USA,Google Ads,149.95,0.0,Basic,29.99,2023-12-05,2025-07-20,True,high
6636,2023-07-04,Canada,Google Ads,149.95,0.0,Premium,99.99,2023-07-04,,False,high
6637,2022-01-14,UK,Google Ads,149.95,0.0,Pro,59.99,2022-01-14,,False,high
6638,2023-01-27,UK,Referral,149.95,1.0,Basic,29.99,2023-01-27,,False,high
6639,2022-12-13,USA,LinkedIn,149.95,0.0,Basic,29.99,2022-12-13,,False,high
6640,2022-11-06,France,Google Ads,179.94,0.0,Premium,99.99,2022-11-06,,False,high
6641,2023-01-21,UK,Google Ads,179.94,0.0,Basic,29.99,2023-01-21,2024-01-05,True,high
6642,2022-07-28,USA,Google Ads,179.94,0.0,Basic,29.99,2022-07-28,,False,high
6643,2022-12-23,France,Organic,179.94,0.0,Basic,29.99,2022-12-23,,False,high
6644,2023-08-24,USA,LinkedIn,179.94,1.0,Basic,29.99,2023-08-24,,False,high
6645,2023-07-22,USA,Google Ads,179.94,1.0,Pro,59.99,2023-07-22,,False,high
6646,2022-04-04,France,Google Ads,1199.8,1.0,Basic,29.99,2022-04-04,,False,low
6647,2022-04-03,France,Organic,1199.8,1.0,Pro,59.99,2022-04-03,,False,low
6648,2022-12-06,France,Google Ads,1199.8,0.0,Basic,29.99,2022-12-06,,False,low
6649,2023-08-20,USA,Referral,1199.8,0.0,Basic,29.99,2023-08-20,2024-11-14,True,low
6650,2023-03-21,UK,Google Ads,1199.8,0.0,Pro,59.99,2023-03-21,,False,low
6651,2022-01-22,Germany,Referral,1199.8,0.0,Basic,29.99,2022-01-22,2023-05-31,True,low
6652,2022-10-18,Germany,Organic,1199.8,0.0,Premium,99.99,2022-10-18,,False,low
6653,2023-04-30,USA,Organic,1199.8,0.0,Pro,59.99,2023-04-30,,False,low
6654,2022-11-02,USA,LinkedIn,1199.8,0.0,Basic,29.99,2022-11-02,,False,low
6655,2023-09-26,UK,Referral,1199.8,0.0,Basic,29.99,2023-09-26,2024-10-26,True,low
6656,2022-05-08,France,Referral,1199.8,0.0,Pro,59.99,2022-05-08,2023-05-20,True,low
6657,2023-09-17,USA,Google Ads,1199.8,0.0,Pro,59.99,2023-09-17,,False,low
6658,2022-09-30,Canada,Organic,1199.8,0.0,Basic,29.99,2022-09-30,,False,low
6659,2023-03-18,France,LinkedIn,1199.8,0.0,Pro,59.99,2023-03-18,,False,low
6660,2023-05-18,USA,Referral,1199.8,0.0,Premium,99.99,2023-05-18,,False,low
6661,2022-05-10,Canada,Google Ads,1199.8,0.0,Basic,29.99,2022-05-10,2023-03-23,True,low
6662,2022-05-12,UK,Referral,1199.8,0.0,Basic,29.99,2022-05-12,,False,low
6663,2023-08-20,Canada,Organic,1199.8,0.0,Basic,29.99,2023-08-20,,False,low
6664,2023-04-27,USA,Referral,1199.8,1.0,Pro,59.99,2023-04-27,,False,low
6665,2023-01-25,Germany,Google Ads,1199.8,0.0,Basic,29.99,2023-01-25,2024-03-20,True,low
6666,2023-08-16,USA,Google Ads,599.9399999999999,0.0,Basic,29.99,2023-08-16,,False,medium
6667,2022-11-21,Germany,Google Ads,599.9399999999999,0.0,Basic,29.99,2022-11-21,2023-10-31,True,medium
6668,2022-03-10,UK,Organic,599.9399999999999,0.0,Basic,29.99,2022-03-10,,False,medium
6669,2023-10-22,UK,Organic,599.9399999999999,0.0,Basic,29.99,2023-10-22,,False,medium
6670,2023-03-24,France,Organic,599.9399999999999,0.0,Basic,29.99,2023-03-24,2024-04-23,True,medium
6671,2023-06-12,France,LinkedIn,599.9399999999999,0.0,Basic,29.99,2023-06-12,,False,medium
6672,2023-09-09,Germany,Referral,689.77,0.0,Pro,59.99,2023-09-09,,False,medium
6673,2022-06-14,Germany,Referral,689.77,0.0,Pro,59.99,2022-06-14,2022-11-28,True,medium
6674,2023-05-03,UK,Referral,689.77,0.0,Basic,29.99,2023-05-03,,False,medium
6675,2023-12-14,Canada,LinkedIn,689.77,0.0,Basic,29.99,2023-12-14,,False,medium
6676,2023-12-10,Germany,Referral,689.77,0.0,Basic,29.99,2023-12-10,2025-04-19,True,medium
6677,2023-03-02,Germany,LinkedIn,689.77,0.0,Pro,59.99,2023-03-02,2024-03-16,True,medium
6678,2023-11-28,Canada,Google Ads,689.77,1.0,Premium,99.99,2023-11-28,,False,medium
6679,2022-09-22,France,Google Ads,689.77,0.0,Premium,99.99,2022-09-22,,False,medium
6680,2023-09-04,France,Organic,689.77,0.0,Pro,59.99,2023-09-04,,False,medium
6681,2022-12-08,Germany,Organic,689.77,0.0,Premium,99.99,2022-12-08,2024-01-18,True,medium
6682,2023-12-27,France,Referral,689.77,0.0,Pro,59.99,2023-12-27,2024-04-26,True,medium
6683,2022-10-05,France,Google Ads,689.77,1.0,Pro,59.99,2022-10-05,,False,medium
6684,2023-11-05,France,Organic,689.77,1.0,Basic,29.99,2023-11-05,,False,medium
6685,2023-03-15,UK,LinkedIn,689.77,1.0,Pro,59.99,2023-03-15,,False,medium
6686,2022-06-06,USA,Referral,689.77,0.0,Pro,59.99,2022-06-06,,False,medium
6687,2023-02-26,Germany,Referral,689.77,0.0,Pro,59.99,2023-02-26,,False,medium
6688,2022-09-08,Germany,Referral,689.77,0.0,Basic,29.99,2022-09-08,,False,medium
6689,2023-09-01,UK,Referral,689.77,0.0,Basic,29.99,2023-09-01,,False,medium
6690,2023-06-14,USA,Organic,689.77,0.0,Premium,99.99,2023-06-14,,False,medium
6691,2022-11-23,USA,Google Ads,689.77,0.0,Premium,99.99,2022-11-23,,False,medium
6692,2022-04-07,UK,Google Ads,689.77,1.0,Basic,29.99,2022-04-07,,False,medium
6693,2023-05-28,Canada,Google Ads,689.77,0.0,Basic,29.99,2023-05-28,2024-04-08,True,medium
6694,2022-08-04,Canada,Google Ads,689.77,0.0,Pro,59.99,2022-08-04,,False,medium
6695,2022-05-12,USA,Google Ads,419.93,1.0,Premium,99.99,2022-05-12,,False,high
6696,2022-09-17,Canada,Google Ads,419.93,1.0,Pro,59.99,2022-09-17,,False,high
6697,2022-05-05,Canada,Google Ads,419.93,0.0,Basic,29.99,2022-05-05,,False,high
6698,2022-03-23,Canada,Google Ads,419.93,1.0,Basic,29.99,2022-03-23,,False,high
6699,2022-10-10,USA,Google Ads,419.93,1.0,Premium,99.99,2022-10-10,,False,high
6700,2023-11-14,Canada,Google Ads,419.93,1.0,Basic,29.99,2023-11-14,,False,high
6701,2022-02-28,Germany,LinkedIn,419.93,1.0,Pro,59.99,2022-02-28,,False,high
6702,2023-06-28,USA,Referral,59.98,1.0,Pro,59.99,2023-06-28,,False,high
6703,2022-06-10,UK,Google Ads,59.98,1.0,Premium,99.99,2022-06-10,,False,high
6704,2022-10-11,Canada,Referral,1099.8899999999999,0.0,Basic,29.99,2022-10-11,,False,low
6705,2022-04-16,France,Organic,1099.8899999999999,1.0,Basic,29.99,2022-04-16,,False,low
6706,2022-04-15,USA,Organic,1099.8899999999999,1.0,Pro,59.99,2022-04-15,,False,low
6707,2023-03-15,UK,Google Ads,1099.8899999999999,1.0,Pro,59.99,2023-03-15,,False,low
6708,2022-08-16,Germany,LinkedIn,1099.8899999999999,1.0,Basic,29.99,2022-08-16,,False,low
6709,2023-12-01,UK,Google Ads,1099.8899999999999,1.0,Premium,99.99,2023-12-01,,False,low
6710,2023-08-05,Canada,Google Ads,1099.8899999999999,1.0,Premium,99.99,2023-08-05,,False,low
6711,2022-11-14,France,Google Ads,1099.8899999999999,1.0,Basic,29.99,2022-11-14,2023-08-03,True,low
6712,2023-04-09,Canada,Google Ads,1099.8899999999999,1.0,Premium,99.99,2023-04-09,,False,low
6713,2023-08-22,UK,Referral,1099.8899999999999,0.0,Basic,29.99,2023-08-22,2025-01-08,True,low
6714,2023-04-17,USA,LinkedIn,1099.8899999999999,0.0,Basic,29.99,2023-04-17,,False,low
6715,2022-02-25,France,LinkedIn,1099.8899999999999,0.0,Pro,59.99,2022-02-25,,False,low
6716,2023-09-17,France,Google Ads,1079.82,0.0,Basic,29.99,2023-09-17,,False,low
6717,2022-01-13,UK,Google Ads,1079.82,0.0,Pro,59.99,2022-01-13,,False,low
6718,2023-03-16,Canada,Google Ads,1079.82,0.0,Pro,59.99,2023-03-16,,False,low
6719,2022-01-18,UK,Google Ads,1079.82,1.0,Basic,29.99,2022-01-18,,False,low
6720,2023-11-25,France,Organic,1079.82,1.0,Basic,29.99,2023-11-25,2025-02-26,True,low
6721,2022-04-23,UK,LinkedIn,1079.82,0.0,Premium,99.99,2022-04-23,,False,low
6722,2022-08-17,France,Organic,1079.82,0.0,Premium,99.99,2022-08-17,,False,low
6723,2022-06-20,Canada,LinkedIn,1079.82,0.0,Basic,29.99,2022-06-20,2023-11-03,True,low
6724,2022-10-22,USA,Referral,1079.82,0.0,Basic,29.99,2022-10-22,,False,low
6725,2022-07-08,USA,Google Ads,1079.82,0.0,Basic,29.99,2022-07-08,2023-10-11,True,low
6726,2023-03-02,UK,Referral,1079.82,0.0,Pro,59.99,2023-03-02,,False,low
6727,2022-03-20,France,Referral,1079.82,0.0,Basic,29.99,2022-03-20,2022-11-27,True,low
6728,2023-10-20,USA,Organic,1079.82,0.0,Premium,99.99,2023-10-20,,False,low
6729,2022-07-01,France,Referral,1079.82,0.0,Pro,59.99,2022-07-01,2023-05-20,True,low
6730,2023-05-14,Canada,Google Ads,1079.82,0.0,Pro,59.99,2023-05-14,,False,low
6731,2023-12-09,UK,LinkedIn,1079.82,2.0,Basic,29.99,2023-12-09,2025-03-24,True,low
6732,2022-03-12,France,Organic,1079.82,2.0,Basic,29.99,2022-03-12,,False,low
6733,2022-09-05,UK,Referral,1079.82,1.0,Basic,29.99,2022-09-05,,False,low
6734,2022-05-26,France,LinkedIn,329.89,1.0,Basic,29.99,2022-05-26,,False,high
6735,2023-09-10,France,Google Ads,329.89,1.0,Pro,59.99,2023-09-10,,False,high
6736,2022-10-23,Canada,Referral,329.89,0.0,Pro,59.99,2022-10-23,,False,high
6737,2023-08-05,UK,Google Ads,329.89,0.0,Pro,59.99,2023-08-05,,False,high
6738,2023-04-15,Germany,Google Ads,329.89,0.0,Basic,29.99,2023-04-15,,False,high
6739,2023-05-21,France,LinkedIn,329.89,1.0,Premium,99.99,2023-05-21,,False,high
6740,2022-07-12,France,Google Ads,329.89,0.0,Basic,29.99,2022-07-12,,False,high
6741,2022-03-09,USA,LinkedIn,329.89,0.0,Pro,59.99,2022-03-09,2022-10-20,True,high
6742,2023-05-09,UK,Organic,329.89,0.0,Pro,59.99,2023-05-09,2023-08-24,True,high
6743,2022-02-21,Germany,Google Ads,329.89,0.0,Basic,29.99,2022-02-21,,False,high
6744,2022-12-29,Canada,LinkedIn,329.89,0.0,Basic,29.99,2022-12-29,,False,high
6745,2023-04-19,Germany,Referral,1699.83,0.0,Basic,29.99,2023-04-19,,False,low
6746,2023-06-05,Canada,Google Ads,1699.83,0.0,Pro,59.99,2023-06-05,2024-08-24,True,low
6747,2023-03-07,Germany,LinkedIn,1699.83,0.0,Basic,29.99,2023-03-07,,False,low
6748,2022-10-25,Germany,LinkedIn,1699.83,0.0,Premium,99.99,2022-10-25,,False,low
6749,2023-03-11,UK,Referral,1699.83,0.0,Basic,29.99,2023-03-11,2023-09-04,True,low
6750,2023-11-27,USA,Organic,1699.83,0.0,Pro,59.99,2023-11-27,2025-07-06,True,low
6751,2023-11-22,Germany,Referral,1699.83,0.0,Basic,29.99,2023-11-22,,False,low
6752,2022-07-17,France,Organic,1699.83,0.0,Basic,29.99,2022-07-17,,False,low
6753,2022-05-08,France,Referral,1699.83,0.0,Basic,29.99,2022-05-08,,False,low
6754,2023-06-16,France,Google Ads,1699.83,0.0,Basic,29.99,2023-06-16,,False,low
6755,2023-02-15,USA,Referral,1699.83,0.0,Basic,29.99,2023-02-15,,False,low
6756,2022-03-06,Germany,Google Ads,1699.83,0.0,Premium,99.99,2022-03-06,,False,low
6757,2023-11-25,Canada,Referral,1699.83,1.0,Basic,29.99,2023-11-25,,False,low
6758,2022-08-29,Canada,LinkedIn,1699.83,1.0,Pro,59.99,2022-08-29,,False,low
6759,2023-01-04,UK,Referral,1699.83,1.0,Basic,29.99,2023-01-04,2024-06-11,True,low
6760,2023-06-20,USA,Google Ads,1699.83,1.0,Premium,99.99,2023-06-20,2023-10-19,True,low
6761,2023-01-19,Germany,Referral,1699.83,1.0,Premium,99.99,2023-01-19,,False,low
6762,2023-03-07,France,Google Ads,119.96,0.0,Basic,29.99,2023-03-07,,False,high
6763,2022-03-24,USA,LinkedIn,119.96,0.0,Premium,99.99,2022-03-24,,False,high
6764,2023-11-28,USA,LinkedIn,119.96,0.0,Basic,29.99,2023-11-28,,False,high
6765,2023-09-03,Germany,Organic,119.96,0.0,Pro,59.99,2023-09-03,,False,high
6766,2023-07-28,UK,Google Ads,1899.81,0.0,Basic,29.99,2023-07-28,,False,low
6767,2022-10-13,UK,Referral,1899.81,0.0,Pro,59.99,2022-10-13,,False,low
6768,2023-06-18,UK,Referral,1899.81,0.0,Premium,99.99,2023-06-18,2024-07-23,True,low
6769,2023-04-04,France,Organic,1899.81,1.0,Basic,29.99,2023-04-04,2023-11-10,True,low
6770,2022-07-31,France,LinkedIn,1899.81,1.0,Premium,99.99,2022-07-31,,False,low
6771,2022-05-06,Germany,Google Ads,1899.81,0.0,Pro,59.99,2022-05-06,,False,low
6772,2023-02-17,UK,Referral,1899.81,0.0,Basic,29.99,2023-02-17,,False,low
6773,2023-05-14,Germany,LinkedIn,1899.81,0.0,Basic,29.99,2023-05-14,,False,low
6774,2023-03-01,UK,LinkedIn,1899.81,1.0,Basic,29.99,2023-03-01,,False,low
6775,2023-07-08,USA,Organic,1899.81,1.0,Premium,99.99,2023-07-08,2024-02-22,True,low
6776,2023-09-02,Canada,Google Ads,1899.81,1.0,Premium,99.99,2023-09-02,2024-02-16,True,low
6777,2023-06-27,Canada,Organic,1899.81,1.0,Pro,59.99,2023-06-27,2024-10-23,True,low
6778,2022-06-07,UK,Google Ads,1899.81,0.0,Basic,29.99,2022-06-07,,False,low
6779,2022-04-22,Germany,Organic,1899.81,1.0,Pro,59.99,2022-04-22,,False,low
6780,2023-02-06,France,Organic,1899.81,0.0,Basic,29.99,2023-02-06,,False,low
6781,2022-05-02,UK,LinkedIn,1899.81,0.0,Basic,29.99,2022-05-02,,False,low
6782,2022-09-30,UK,LinkedIn,1899.81,1.0,Pro,59.99,2022-09-30,,False,low
6783,2022-10-21,France,Google Ads,1899.81,1.0,Basic,29.99,2022-10-21,2024-02-24,True,low
6784,2023-02-02,UK,Google Ads,1899.81,0.0,Basic,29.99,2023-02-02,2023-05-31,True,low
6785,2023-04-16,USA,Google Ads,1139.81,0.0,Basic,29.99,2023-04-16,,False,low
6786,2022-07-26,France,Google Ads,1139.81,1.0,Premium,99.99,2022-07-26,2023-02-01,True,low
6787,2022-04-20,USA,Referral,1139.81,0.0,Basic,29.99,2022-04-20,,False,low
6788,2023-03-16,Canada,Google Ads,1139.81,0.0,Basic,29.99,2023-03-16,2023-11-04,True,low
6789,2022-10-05,France,Organic,1139.81,0.0,Pro,59.99,2022-10-05,,False,low
6790,2023-07-22,France,Referral,1139.81,0.0,Pro,59.99,2023-07-22,,False,low
6791,2023-07-23,Germany,LinkedIn,1139.81,0.0,Basic,29.99,2023-07-23,,False,low
6792,2023-04-27,Germany,LinkedIn,1139.81,0.0,Pro,59.99,2023-04-27,,False,low
6793,2022-04-24,France,Google Ads,1139.81,0.0,Basic,29.99,2022-04-24,,False,low
6794,2023-04-22,Canada,Google Ads,1139.81,0.0,Basic,29.99,2023-04-22,2023-08-30,True,low
6795,2023-12-11,UK,Google Ads,1139.81,1.0,Basic,29.99,2023-12-11,2025-04-21,True,low
6796,2022-11-17,Germany,LinkedIn,1139.81,1.0,Premium,99.99,2022-11-17,2023-08-28,True,low
6797,2022-06-28,Canada,Referral,1139.81,1.0,Basic,29.99,2022-06-28,,False,low
6798,2022-08-07,Canada,Google Ads,1139.81,0.0,Pro,59.99,2022-08-07,,False,low
6799,2023-06-12,Germany,Organic,1139.81,0.0,Pro,59.99,2023-06-12,,False,low
6800,2023-05-07,UK,Google Ads,1139.81,1.0,Pro,59.99,2023-05-07,2024-02-29,True,low
6801,2022-03-02,Germany,LinkedIn,1139.81,1.0,Pro,59.99,2022-03-02,,False,low
6802,2022-02-23,Canada,Referral,1139.81,1.0,Basic,29.99,2022-02-23,2023-05-08,True,low
6803,2023-11-11,USA,LinkedIn,1139.81,0.0,Basic,29.99,2023-11-11,2025-07-02,True,low
6804,2023-06-22,Germany,Organic,509.83,1.0,Pro,59.99,2023-06-22,,False,medium
6805,2022-03-06,Canada,LinkedIn,509.83,0.0,Pro,59.99,2022-03-06,,False,medium
6806,2023-09-04,Germany,Referral,509.83,0.0,Premium,99.99,2023-09-04,2025-02-01,True,medium
6807,2023-08-09,Canada,Google Ads,509.83,0.0,Basic,29.99,2023-08-09,,False,medium
6808,2023-12-05,UK,Organic,509.83,0.0,Basic,29.99,2023-12-05,,False,medium
6809,2022-06-20,Canada,Referral,509.83,0.0,Pro,59.99,2022-06-20,2023-09-09,True,medium
6810,2022-09-30,France,Google Ads,509.83,0.0,Premium,99.99,2022-09-30,,False,medium
6811,2023-11-30,USA,LinkedIn,509.83,1.0,Basic,29.99,2023-11-30,,False,medium
6812,2023-06-19,Canada,Google Ads,509.83,1.0,Basic,29.99,2023-06-19,,False,medium
6813,2023-01-26,Germany,Google Ads,509.83,1.0,Pro,59.99,2023-01-26,,False,medium
6814,2023-11-24,Germany,Organic,509.83,1.0,Premium,99.99,2023-11-24,,False,medium
6815,2022-11-23,Canada,Referral,509.83,1.0,Pro,59.99,2022-11-23,,False,medium
6816,2022-04-18,France,Google Ads,509.83,0.0,Pro,59.99,2022-04-18,,False,medium
6817,2022-06-11,Canada,LinkedIn,509.83,0.0,Basic,29.99,2022-06-11,,False,medium
6818,2023-03-28,UK,Organic,509.83,0.0,Pro,59.99,2023-03-28,2023-09-27,True,medium
6819,2022-07-25,France,Google Ads,509.83,0.0,Premium,99.99,2022-07-25,,False,medium
6820,2023-08-13,Canada,LinkedIn,509.83,0.0,Basic,29.99,2023-08-13,,False,medium
6821,2022-01-16,USA,LinkedIn,479.84,0.0,Premium,99.99,2022-01-16,,False,high
6822,2022-11-23,France,Google Ads,479.84,0.0,Basic,29.99,2022-11-23,,False,high
6823,2023-08-31,Canada,Referral,479.84,0.0,Pro,59.99,2023-08-31,,False,high
6824,2023-10-21,USA,Google Ads,479.84,1.0,Pro,59.99,2023-10-21,,False,high
6825,2022-01-02,Canada,LinkedIn,479.84,0.0,Pro,59.99,2022-01-02,2022-11-13,True,high
6826,2022-01-10,UK,Organic,479.84,0.0,Premium,99.99,2022-01-10,2023-01-06,True,high
6827,2023-03-10,Germany,Google Ads,479.84,0.0,Basic,29.99,2023-03-10,,False,high
6828,2022-05-05,Canada,Organic,479.84,0.0,Pro,59.99,2022-05-05,,False,high
6829,2022-03-22,France,LinkedIn,479.84,0.0,Basic,29.99,2022-03-22,2022-12-19,True,high
6830,2023-04-30,Canada,Google Ads,479.84,0.0,Basic,29.99,2023-04-30,,False,high
6831,2023-10-14,Canada,LinkedIn,479.84,0.0,Basic,29.99,2023-10-14,,False,high
6832,2022-05-30,Canada,Google Ads,479.84,0.0,Pro,59.99,2022-05-30,,False,high
6833,2022-12-06,Canada,Organic,479.84,0.0,Pro,59.99,2022-12-06,,False,high
6834,2022-05-09,France,Referral,479.84,0.0,Basic,29.99,2022-05-09,,False,high
